PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Average_Age,Max_Age,Min_Age,Average_Fare,Max_Fare,Min_Fare,Date,Time,Children,Adolescent,Adult,OldAge
514,1,1,female,54.0,1,0,PC 17603,59.4,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
515,0,3,male,24.0,0,0,349209,7.4958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
516,0,1,male,47.0,0,0,36967,34.0208,D46,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
517,1,2,female,34.0,0,0,C.A. 34260,10.5,F33,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
518,0,3,male,,0,0,371110,24.15,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
519,1,2,female,36.0,1,0,226875,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
520,0,3,male,32.0,0,0,349242,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
521,1,1,female,30.0,0,0,12749,93.5,B73,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
522,0,3,male,22.0,0,0,349252,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
523,0,3,male,,0,0,2624,7.225,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
524,1,1,female,44.0,0,1,111361,57.9792,B18,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
525,0,3,male,,0,0,2700,7.2292,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
526,0,3,male,40.5,0,0,367232,7.75,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
527,1,2,female,50.0,0,0,W./C. 14258,10.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
528,0,1,male,,0,0,PC 17483,221.7792,C95,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
529,0,3,male,39.0,0,0,3101296,7.925,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
530,0,2,male,23.0,2,1,29104,11.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
531,1,2,female,2.0,1,1,26360,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
532,0,3,male,,0,0,2641,7.2292,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
533,0,3,male,17.0,1,1,2690,7.2292,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,True,False,False
534,1,3,female,,0,2,2668,22.3583,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
535,0,3,female,30.0,0,0,315084,8.6625,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
536,1,2,female,7.0,0,2,F.C.C. 13529,26.25,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
537,0,1,male,45.0,0,0,113050,26.55,B38,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
538,1,1,female,30.0,0,0,PC 17761,106.425,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
539,0,3,male,,0,0,364498,14.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
540,1,1,female,22.0,0,2,13568,49.5,B39,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
541,1,1,female,36.0,0,2,WE/P 5735,71.0,B22,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
542,0,3,female,9.0,4,2,347082,31.275,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
543,0,3,female,11.0,4,2,347082,31.275,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
544,1,2,male,32.0,1,0,2908,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
545,0,1,male,50.0,1,0,PC 17761,106.425,C86,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
546,0,1,male,64.0,0,0,693,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
547,1,2,female,19.0,1,0,2908,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
548,1,2,male,,0,0,SC/PARIS 2146,13.8625,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
549,0,3,male,33.0,1,1,363291,20.525,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
550,1,2,male,8.0,1,1,C.A. 33112,36.75,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
551,1,1,male,17.0,0,2,17421,110.8833,C70,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,True,False,False
552,0,2,male,27.0,0,0,244358,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
553,0,3,male,,0,0,330979,7.8292,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
554,1,3,male,22.0,0,0,2620,7.225,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
555,1,3,female,22.0,0,0,347085,7.775,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
556,0,1,male,62.0,0,0,113807,26.55,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
557,1,1,female,48.0,1,0,11755,39.6,A16,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
558,0,1,male,,0,0,PC 17757,227.525,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
559,1,1,female,39.0,1,1,110413,79.65,E67,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
560,1,3,female,36.0,1,0,345572,17.4,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
561,0,3,male,,0,0,372622,7.75,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
562,0,3,male,40.0,0,0,349251,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
563,0,2,male,28.0,0,0,218629,13.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
564,0,3,male,,0,0,SOTON/OQ 392082,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
565,0,3,female,,0,0,SOTON/O.Q. 392087,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
566,0,3,male,24.0,2,0,A/4 48871,24.15,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
567,0,3,male,19.0,0,0,349205,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
568,0,3,female,29.0,0,4,349909,21.075,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
569,0,3,male,,0,0,2686,7.2292,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
570,1,3,male,32.0,0,0,350417,7.8542,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
571,1,2,male,62.0,0,0,S.W./PP 752,10.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
572,1,1,female,53.0,2,0,11769,51.4792,C101,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
573,1,1,male,36.0,0,0,PC 17474,26.3875,E25,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
574,1,3,female,,0,0,14312,7.75,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
575,0,3,male,16.0,0,0,A/4. 20589,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,True,False,False
576,0,3,male,19.0,0,0,358585,14.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
577,1,2,female,34.0,0,0,243880,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
578,1,1,female,39.0,1,0,13507,55.9,E44,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
579,0,3,female,,1,0,2689,14.4583,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
580,1,3,male,32.0,0,0,STON/O 2. 3101286,7.925,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
581,1,2,female,25.0,1,1,237789,30.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
582,1,1,female,39.0,1,1,17421,110.8833,C68,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
583,0,2,male,54.0,0,0,28403,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
584,0,1,male,36.0,0,0,13049,40.125,A10,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
585,0,3,male,,0,0,3411,8.7125,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
586,1,1,female,18.0,0,2,110413,79.65,E68,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
587,0,2,male,47.0,0,0,237565,15.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
588,1,1,male,60.0,1,1,13567,79.2,B41,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
589,0,3,male,22.0,0,0,14973,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
590,0,3,male,,0,0,A./5. 3235,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
591,0,3,male,35.0,0,0,STON/O 2. 3101273,7.125,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
592,1,1,female,52.0,1,0,36947,78.2667,D20,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
593,0,3,male,47.0,0,0,A/5 3902,7.25,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
594,0,3,female,,0,2,364848,7.75,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
595,0,2,male,37.0,1,0,SC/AH 29037,26.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
596,0,3,male,36.0,1,1,345773,24.15,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
597,1,2,female,,0,0,248727,33.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
598,0,3,male,49.0,0,0,LINE,0.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
599,0,3,male,,0,0,2664,7.225,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
600,1,1,male,49.0,1,0,PC 17485,56.9292,A20,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
601,1,2,female,24.0,2,1,243847,27.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
602,0,3,male,,0,0,349214,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
603,0,1,male,,0,0,113796,42.4,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
604,0,3,male,44.0,0,0,364511,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
605,1,1,male,35.0,0,0,111426,26.55,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
606,0,3,male,36.0,1,0,349910,15.55,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
607,0,3,male,30.0,0,0,349246,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
608,1,1,male,27.0,0,0,113804,30.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
609,1,2,female,22.0,1,2,SC/Paris 2123,41.5792,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
610,1,1,female,40.0,0,0,PC 17582,153.4625,C125,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
611,0,3,female,39.0,1,5,347082,31.275,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
612,0,3,male,,0,0,SOTON/O.Q. 3101305,7.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
613,1,3,female,,1,0,367230,15.5,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
614,0,3,male,,0,0,370377,7.75,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
615,0,3,male,35.0,0,0,364512,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
616,1,2,female,24.0,1,2,220845,65.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
617,0,3,male,34.0,1,1,347080,14.4,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
618,0,3,female,26.0,1,0,A/5. 3336,16.1,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
619,1,2,female,4.0,2,1,230136,39.0,F4,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
620,0,2,male,26.0,0,0,31028,10.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
621,0,3,male,27.0,1,0,2659,14.4542,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
622,1,1,male,42.0,1,0,11753,52.5542,D19,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
623,1,3,male,20.0,1,1,2653,15.7417,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
624,0,3,male,21.0,0,0,350029,7.8542,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
625,0,3,male,21.0,0,0,54636,16.1,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
626,0,1,male,61.0,0,0,36963,32.3208,D50,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
627,0,2,male,57.0,0,0,219533,12.35,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
628,1,1,female,21.0,0,0,13502,77.9583,D9,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
629,0,3,male,26.0,0,0,349224,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
630,0,3,male,,0,0,334912,7.7333,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
631,1,1,male,80.0,0,0,27042,30.0,A23,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,True
632,0,3,male,51.0,0,0,347743,7.0542,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
633,1,1,male,32.0,0,0,13214,30.5,B50,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
634,0,1,male,,0,0,112052,0.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
635,0,3,female,9.0,3,2,347088,27.9,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
636,1,2,female,28.0,0,0,237668,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
637,0,3,male,32.0,0,0,STON/O 2. 3101292,7.925,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
638,0,2,male,31.0,1,1,C.A. 31921,26.25,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
639,0,3,female,41.0,0,5,3101295,39.6875,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
640,0,3,male,,1,0,376564,16.1,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
641,0,3,male,20.0,0,0,350050,7.8542,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
642,1,1,female,24.0,0,0,PC 17477,69.3,B35,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
643,0,3,female,2.0,3,2,347088,27.9,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
644,1,3,male,,0,0,1601,56.4958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
645,1,3,female,0.75,2,1,2666,19.2583,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,True,False,False,False
646,1,1,male,48.0,1,0,PC 17572,76.7292,D33,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
647,0,3,male,19.0,0,0,349231,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
648,1,1,male,56.0,0,0,13213,35.5,A26,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
649,0,3,male,,0,0,S.O./P.P. 751,7.55,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
650,1,3,female,23.0,0,0,CA. 2314,7.55,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
651,0,3,male,,0,0,349221,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
652,1,2,female,18.0,0,1,231919,23.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
653,0,3,male,21.0,0,0,8475,8.4333,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
654,1,3,female,,0,0,330919,7.8292,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
655,0,3,female,18.0,0,0,365226,6.75,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
656,0,2,male,24.0,2,0,S.O.C. 14879,73.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
657,0,3,male,,0,0,349223,7.8958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
658,0,3,female,32.0,1,1,364849,15.5,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
659,0,2,male,23.0,0,0,29751,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
660,0,1,male,58.0,0,2,35273,113.275,D48,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
661,1,1,male,50.0,2,0,PC 17611,133.65,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
662,0,3,male,40.0,0,0,2623,7.225,,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
663,0,1,male,47.0,0,0,5727,25.5875,E58,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
664,0,3,male,36.0,0,0,349210,7.4958,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
665,1,3,male,20.0,1,0,STON/O 2. 3101285,7.925,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
666,0,2,male,32.0,2,0,S.O.C. 14879,73.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
667,0,2,male,25.0,0,0,234686,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
668,0,3,male,,0,0,312993,7.775,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
669,0,3,male,43.0,0,0,A/5 3536,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
670,1,1,female,,1,0,19996,52.0,C126,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
671,1,2,female,40.0,1,1,29750,39.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
672,0,1,male,31.0,1,0,F.C. 12750,52.0,B71,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
673,0,2,male,70.0,0,0,C.A. 24580,10.5,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,True
674,1,2,male,31.0,0,0,244270,13.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
675,0,2,male,,0,0,239856,0.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
676,0,3,male,18.0,0,0,349912,7.775,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
677,0,3,male,24.5,0,0,342826,8.05,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
678,1,3,female,18.0,0,0,4138,9.8417,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
679,0,3,female,43.0,1,6,CA 2144,46.9,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
680,1,1,male,36.0,0,1,PC 17755,512.3292,B51 B53 B55,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
681,0,3,female,,0,0,330935,8.1375,,Q,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,False,False
682,1,1,male,27.0,0,0,PC 17572,76.7292,D49,C,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
683,0,3,male,20.0,0,0,6563,9.225,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
684,0,3,male,14.0,5,2,CA 2144,46.9,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,True,False,False
685,0,2,male,60.0,1,1,29750,39.0,,S,29.69911764705882,80.0,0.42,32.2,512.3292,0.0,2024-11-10,07:38:16 AM,False,False,True,False
